1723	-0.086100 -0.066000 -0.028200 0.571015 -0.820922 0.005300 -0.022801 -0.009400 0.999727 -0.817829 -0.574724 -0.028398 -0.002765
1721	-0.086100 -0.066000 -0.028200 0.022801 0.009400 -0.999727 0.571015 -0.820922 0.005300 -0.817829 -0.574724 -0.028398 1.000753
1732	-0.063200 -0.090500 -0.027800 0.016000 0.023501 -0.999624 0.807319 -0.590114 -0.000900 -0.579498 -0.813795 -0.043625 0.000261
1733	-0.063200 -0.090500 -0.027800 0.807319 -0.590114 -0.000900 -0.016000 -0.023501 0.999624 -0.579498 -0.813795 -0.043625 -0.000079
1731	-0.063200 -0.090500 -0.027800 0.016000 0.023501 -0.999624 0.807319 -0.590114 -0.000900 -0.579498 -0.813795 -0.043625 1.003391
1743	-0.048900 -0.099400 -0.062100 -0.008800 -0.009400 -0.999917 0.895915 -0.444308 -0.003700 -0.459939 -0.887812 0.014959 -0.005486
1742	-0.048900 -0.099400 -0.062100 0.895915 -0.444308 -0.003700 0.008800 0.009400 0.999917 -0.459939 -0.887812 0.014959 -0.001613
1741	-0.048900 -0.099400 -0.062100 -0.008800 -0.009400 -0.999917 0.895915 -0.444308 -0.003700 -0.459939 -0.887812 0.014959 1.002122
1813	-0.078600 -0.028700 0.069600 -0.617503 -0.040900 -0.785504 0.249001 -0.957505 -0.145901 -0.745406 -0.286120 0.602079 -0.002433
1812	-0.078600 -0.028700 0.069600 0.249001 -0.957505 -0.145901 0.617503 0.040900 0.785504 -0.745406 -0.286120 0.602079 -0.004029
1811	-0.078600 -0.028700 0.069600 -0.617503 -0.040900 -0.785504 0.249001 -0.957505 -0.145901 -0.745406 -0.286120 0.602079 1.002796
1822	-0.051800 -0.027700 0.092700 -0.859116 0.025300 -0.511209 0.109902 -0.966318 -0.232704 -0.499637 -0.257325 0.827127 -0.002892
1823	-0.051800 -0.027700 0.092700 0.109902 -0.966318 -0.232704 0.859116 -0.025300 0.511209 -0.499637 -0.257325 0.827127 -0.002315
1821	-0.051800 -0.027700 0.092700 -0.859116 0.025300 -0.511209 0.109902 -0.966318 -0.232704 -0.499637 -0.257325 0.827127 1.005706
1832	-0.018100 -0.054200 0.092300 0.070502 -0.841822 -0.535214 0.989126 -0.010400 0.146704 -0.132499 -0.536691 0.833307 0.000005
1833	-0.018100 -0.054200 0.092300 0.989126 -0.010400 0.146704 -0.070502 0.841822 0.535214 -0.132499 -0.536691 0.833307 -0.000781
1831	-0.018100 -0.054200 0.092300 0.070502 -0.841822 -0.535214 0.989126 -0.010400 0.146704 -0.132499 -0.536691 0.833307 0.989493
1843	-0.055200 -0.062700 0.070700 -0.383905 -0.499806 -0.776409 0.785209 -0.619107 0.010300 -0.496870 -0.600802 0.626220 -0.001312
1842	-0.055200 -0.062700 0.070700 0.785209 -0.619107 0.010300 0.383905 0.499806 0.776409 -0.496870 -0.600802 0.626220 0.000382
1841	-0.055200 -0.062700 0.070700 -0.383905 -0.499806 -0.776409 0.785209 -0.619107 0.010300 -0.496870 -0.600802 0.626220 1.002164
1912	-0.051300 -0.086100 0.039700 -0.154503 -0.301206 -0.940920 0.880219 -0.474510 0.007400 -0.446447 -0.828474 0.338081 -0.002219
1913	-0.051300 -0.086100 0.039700 0.880219 -0.474510 0.007400 0.154503 0.301206 0.940920 -0.446447 -0.828474 0.338081 -0.000122
1911	-0.051300 -0.086100 0.039700 -0.154503 -0.301206 -0.940920 0.880219 -0.474510 0.007400 -0.446447 -0.828474 0.338081 1.000551
1923	-0.033500 -0.103300 0.006200 -0.044700 -0.142400 -0.988799 0.959299 -0.282400 -0.002700 -0.278015 -0.949723 0.143944 -0.001342
1922	-0.033500 -0.103300 0.006200 0.959299 -0.282400 -0.002700 0.044700 0.142400 0.988799 -0.278015 -0.949723 0.143944 0.000013
1921	-0.033500 -0.103300 0.006200 -0.044700 -0.142400 -0.988799 0.959299 -0.282400 -0.002700 -0.278015 -0.949723 0.143944 1.000645
1932	-0.033100 -0.105100 -0.027800 0.007900 0.022401 -0.999723 0.951222 -0.308507 0.000600 -0.296474 -0.954638 -0.027414 -0.001322
1933	-0.033100 -0.105100 -0.027800 0.951222 -0.308507 0.000600 -0.007900 -0.022401 0.999723 -0.296474 -0.954638 -0.027414 -0.000983
1931	-0.033100 -0.105100 -0.027800 0.007900 0.022401 -0.999723 0.951222 -0.308507 0.000600 -0.296474 -0.954638 -0.027414 0.998044
1943	-0.063600 -0.088400 0.006000 -0.064102 -0.086003 -0.994231 0.809725 -0.586818 -0.001400 -0.593334 -0.798414 0.102241 -0.002267
1942	-0.063600 -0.088400 0.006000 0.809725 -0.586818 -0.001400 0.064102 0.086003 0.994231 -0.593334 -0.798414 0.102241 -0.002826
1941	-0.063600 -0.088400 0.006000 -0.064102 -0.086003 -0.994231 0.809725 -0.586818 -0.001400 -0.593334 -0.798414 0.102241 0.998429
2013	-0.018600 -0.080100 0.069000 -0.001300 -0.622289 -0.782786 0.992783 -0.094798 0.073699 -0.124431 -0.776010 0.618321 0.000482
2012	-0.018600 -0.080100 0.069000 0.992783 -0.094798 0.073699 0.001300 0.622289 0.782786 -0.124431 -0.776010 0.618321 -0.001350
2011	-0.018600 -0.080100 0.069000 -0.001300 -0.622289 -0.782786 0.992783 -0.094798 0.073699 -0.124431 -0.776010 0.618321 0.994851
2023	0.018600 -0.080200 0.068900 0.000200 -0.620001 -0.784601 0.986601 0.128300 -0.101100 0.156834 -0.773574 0.613973 -0.000131
2022	0.018600 -0.080200 0.068900 0.986601 0.128300 -0.101100 -0.000200 0.620001 0.784601 0.156834 -0.773574 0.613973 -0.003492
2021	0.018600 -0.080200 0.068900 0.000200 -0.620001 -0.784601 0.986601 0.128300 -0.101100 0.156834 -0.773574 0.613973 0.992419
2032	0.016900 -0.097200 0.039700 -0.000300 -0.372910 -0.927926 0.990028 0.130604 -0.052801 0.143252 -0.917110 0.371980 -0.005223
2033	0.016900 -0.097200 0.039700 0.990028 0.130604 -0.052801 0.000300 0.372910 0.927926 0.143252 -0.917110 0.371980 -0.000711
2031	0.016900 -0.097200 0.039700 -0.000300 -0.372910 -0.927926 0.990028 0.130604 -0.052801 0.143252 -0.917110 0.371980 1.000549
2042	-0.017000 -0.097200 0.039700 -0.000500 -0.373789 -0.927473 0.989971 -0.131196 0.052398 -0.136577 -0.917705 0.373038 -0.004021
2043	-0.017000 -0.097200 0.039700 0.989971 -0.131196 0.052398 0.000500 0.373789 0.927473 -0.136577 -0.917705 0.373038 0.002096
2041	-0.017000 -0.097200 0.039700 -0.000500 -0.373789 -0.927473 0.989971 -0.131196 0.052398 -0.136577 -0.917705 0.373038 1.000317
2113	0.000000 -0.108600 0.007000 -0.000100 -0.168403 -0.985718 0.999819 0.020400 -0.003600 0.018404 -0.985384 0.169291 -0.003669
2112	0.000000 -0.108600 0.007000 0.999819 0.020400 -0.003600 0.000100 0.168403 0.985718 0.018404 -0.985384 0.169291 -0.002748
2111	0.000000 -0.108600 0.007000 -0.000100 -0.168403 -0.985718 0.999819 0.020400 -0.003600 0.018404 -0.985384 0.169291 0.999893
2122	0.000000 -0.110600 -0.027500 0.000000 0.040700 -0.999200 1.000000 -0.000400 0.000000 0.010882 -0.999010 -0.028867 -0.003193
2123	0.000000 -0.110600 -0.027500 1.000000 -0.000400 0.000000 0.000000 -0.040700 0.999200 0.010882 -0.999010 -0.028867 -0.001347
2121	0.000000 -0.110600 -0.027500 0.000000 0.040700 -0.999200 1.000000 -0.000400 0.000000 0.010882 -0.999010 -0.028867 0.996768
2133	0.017000 -0.109800 -0.061800 0.009200 -0.010800 -0.999899 0.985499 0.169500 0.007300 0.160539 -0.986930 0.013501 -0.006457
2132	0.017000 -0.109800 -0.061800 0.985499 0.169500 0.007300 -0.009200 0.010800 0.999899 0.160539 -0.986930 0.013501 -0.005490
2131	0.017000 -0.109800 -0.061800 0.009200 -0.010800 -0.999899 0.985499 0.169500 0.007300 0.160539 -0.986930 0.013501 0.998132
2143	-0.017100 -0.109800 -0.061900 -0.006200 -0.012200 -0.999906 0.982706 -0.185001 -0.003800 -0.196257 -0.980395 0.016898 -0.000873
2142	-0.017100 -0.109800 -0.061900 0.982706 -0.185001 -0.003800 0.006200 0.012200 0.999906 -0.196257 -0.980395 0.016898 -0.002281
2141	-0.017100 -0.109800 -0.061900 -0.006200 -0.012200 -0.999906 0.982706 -0.185001 -0.003800 -0.196257 -0.980395 0.016898 0.995188
2212	0.051700 -0.027600 0.092800 0.859962 0.026999 -0.509577 0.107595 0.966557 0.232790 0.497406 -0.254567 0.829316 -0.002564
2213	0.051700 -0.027600 0.092800 0.107595 0.966557 0.232790 -0.859962 -0.026999 0.509577 0.497406 -0.254567 0.829316 -0.002432
2211	0.051700 -0.027600 0.092800 0.859962 0.026999 -0.509577 0.107595 0.966557 0.232790 0.497406 -0.254567 0.829316 0.996296
2223	0.078600 -0.028400 0.069800 0.627473 -0.042698 -0.777467 0.223290 0.966359 0.127195 0.744692 -0.256385 0.616182 -0.001936
2222	0.078600 -0.028400 0.069800 0.223290 0.966359 0.127195 -0.627473 0.042698 0.777467 0.744692 -0.256385 0.616182 -0.006295
2221	0.078600 -0.028400 0.069800 0.627473 -0.042698 -0.777467 0.223290 0.966359 0.127195 0.744692 -0.256385 0.616182 0.999896
2233	0.055300 -0.062800 0.070600 0.377694 -0.493292 -0.783588 0.759388 0.649190 -0.042699 0.523290 -0.588703 0.616108 -0.000227
2232	0.055300 -0.062800 0.070600 0.759388 0.649190 -0.042699 -0.377694 0.493292 0.783588 0.523290 -0.588703 0.616108 -0.001484
2231	0.055300 -0.062800 0.070600 0.377694 -0.493292 -0.783588 0.759388 0.649190 -0.042699 0.523290 -0.588703 0.616108 0.992897
2242	0.018200 -0.054200 0.092200 -0.069799 -0.841688 -0.535392 0.989086 0.011400 -0.146898 0.130643 -0.537807 0.832879 -0.000262
2243	0.018200 -0.054200 0.092200 0.989086 0.011400 -0.146898 0.069799 0.841688 0.535392 0.130643 -0.537807 0.832879 -0.001287
2241	0.018200 -0.054200 0.092200 -0.069799 -0.841688 -0.535392 0.989086 0.011400 -0.146898 0.130643 -0.537807 0.832879 0.993448
2312	0.051300 -0.086100 0.039700 0.153007 -0.302213 -0.940940 0.880738 0.473520 -0.008900 0.448599 -0.826236 0.340693 -0.006245
2313	0.051300 -0.086100 0.039700 0.880738 0.473520 -0.008900 -0.153007 0.302213 0.940940 0.448599 -0.826236 0.340693 -0.000962
2311	0.051300 -0.086100 0.039700 0.153007 -0.302213 -0.940940 0.880738 0.473520 -0.008900 0.448599 -0.826236 0.340693 0.995563
2323	0.063700 -0.088400 0.006200 0.056398 -0.071297 -0.995860 0.798667 0.601776 0.002200 0.590835 -0.800028 0.103836 -0.001068
2322	0.063700 -0.088400 0.006200 0.798667 0.601776 0.002200 -0.056398 0.071297 0.995860 0.590835 -0.800028 0.103836 -0.000692
2321	0.063700 -0.088400 0.006200 0.056398 -0.071297 -0.995860 0.798667 0.601776 0.002200 0.590835 -0.800028 0.103836 1.012341
2332	0.033000 -0.105100 -0.027700 -0.004900 0.023300 -0.999715 0.951414 0.307905 0.002500 0.320032 -0.947154 -0.021707 -0.005519
2333	0.033000 -0.105100 -0.027700 0.951414 0.307905 0.002500 0.004900 -0.023300 0.999715 0.320032 -0.947154 -0.021707 -0.002020
2331	0.033000 -0.105100 -0.027700 -0.004900 0.023300 -0.999715 0.951414 0.307905 0.002500 0.320032 -0.947154 -0.021707 0.998331
2343	0.033300 -0.103400 0.006300 0.041500 -0.123300 -0.991501 0.948001 0.318300 0.000100 0.318679 -0.939496 0.125648 -0.000907
2342	0.033300 -0.103400 0.006300 0.948001 0.318300 0.000100 -0.041500 0.123300 0.991501 0.318679 -0.939496 0.125648 -0.005873
2341	0.033300 -0.103400 0.006300 0.041500 -0.123300 -0.991501 0.948001 0.318300 0.000100 0.318679 -0.939496 0.125648 0.998296
2412	0.095200 -0.030600 0.039200 0.323999 -0.063600 -0.943897 0.309099 0.950098 0.042100 0.898380 -0.303303 0.317650 -0.005275
2413	0.095200 -0.030600 0.039200 0.309099 0.950098 0.042100 -0.323999 0.063600 0.943897 0.898380 -0.303303 0.317650 -0.002378
2411	0.095200 -0.030600 0.039200 0.323999 -0.063600 -0.943897 0.309099 0.950098 0.042100 0.898380 -0.303303 0.317650 1.001046
2423	0.101700 -0.033800 0.005800 0.066101 -0.028300 -0.997412 0.314004 0.949411 -0.006100 0.946489 -0.314405 0.072457 -0.002858
2422	0.101700 -0.033800 0.005800 0.314004 0.949411 -0.006100 -0.066101 0.028300 0.997412 0.946489 -0.314405 0.072457 -0.000814
2421	0.101700 -0.033800 0.005800 0.066101 -0.028300 -0.997412 0.314004 0.949411 -0.006100 0.946489 -0.314405 0.072457 0.997225
2433	0.086600 -0.063900 0.005600 0.060099 -0.044799 -0.997187 0.549293 0.835589 -0.004400 0.830400 -0.551586 0.078609 -0.003845
2432	0.086600 -0.063900 0.005600 0.549293 0.835589 -0.004400 -0.060099 0.044799 0.997187 0.830400 -0.551586 0.078609 -0.002880
2431	0.086600 -0.063900 0.005600 0.060099 -0.044799 -0.997187 0.549293 0.835589 -0.004400 0.830400 -0.551586 0.078609 1.002967
2442	0.078100 -0.062900 0.039400 0.259507 -0.203505 -0.944125 0.598716 0.800921 -0.008000 0.760787 -0.560466 0.327224 -0.005281
2443	0.078100 -0.062900 0.039400 0.598716 0.800921 -0.008000 -0.259507 0.203505 0.944125 0.760787 -0.560466 0.327224 -0.003131
2441	0.078100 -0.062900 0.039400 0.259507 -0.203505 -0.944125 0.598716 0.800921 -0.008000 0.760787 -0.560466 0.327224 1.003633
2512	0.063000 -0.090600 -0.027600 -0.013600 0.025200 -0.999598 0.808198 0.588899 0.003800 0.598394 -0.800115 -0.041274 -0.006297
2513	0.063000 -0.090600 -0.027600 0.808198 0.588899 0.003800 0.013600 -0.025200 0.999598 0.598394 -0.800115 -0.041274 -0.004020
2511	0.063000 -0.090600 -0.027600 -0.013600 0.025200 -0.999598 0.808198 0.588899 0.003800 0.598394 -0.800115 -0.041274 0.992122
2522	0.086100 -0.066100 -0.028000 -0.021299 0.011700 -0.999673 0.571385 0.820678 -0.002600 0.828587 -0.559212 -0.026762 -0.003108
2523	0.086100 -0.066100 -0.028000 0.571385 0.820678 -0.002600 0.021299 -0.011700 0.999673 0.828587 -0.559212 -0.026762 -0.005492
2521	0.086100 -0.066100 -0.028000 -0.021299 0.011700 -0.999673 0.571385 0.820678 -0.002600 0.828587 -0.559212 -0.026762 1.002540
2533	0.075700 -0.079800 -0.062000 0.014300 -0.000900 -0.999897 0.690798 0.722998 0.009300 0.711284 -0.702760 0.013499 -0.003618
2532	0.075700 -0.079800 -0.062000 0.690798 0.722998 0.009300 -0.014300 0.000900 0.999897 0.711284 -0.702760 0.013499 -0.001124
2531	0.075700 -0.079800 -0.062000 0.014300 -0.000900 -0.999897 0.690798 0.722998 0.009300 0.711284 -0.702760 0.013499 0.997574
2543	0.048800 -0.099400 -0.062100 0.011000 -0.007000 -0.999915 0.903014 0.429706 0.007000 0.423284 -0.905767 0.019390 -0.005252
2542	0.048800 -0.099400 -0.062100 0.903014 0.429706 0.007000 -0.011000 0.007000 0.999915 0.423284 -0.905767 0.019390 -0.003977
2541	0.048800 -0.099400 -0.062100 0.011000 -0.007000 -0.999915 0.903014 0.429706 0.007000 0.423284 -0.905767 0.019390 1.005880
2612	0.108700 -0.003300 -0.028000 -0.020500 0.003400 -0.999813 0.081001 0.996713 0.001700 0.997441 -0.067951 -0.021052 -0.003854
2613	0.108700 -0.003300 -0.028000 0.081001 0.996713 0.001700 0.020500 -0.003400 0.999813 0.997441 -0.067951 -0.021052 -0.002625
2611	0.108700 -0.003300 -0.028000 -0.020500 0.003400 -0.999813 0.081001 0.996713 0.001700 0.997441 -0.067951 -0.021052 0.998564
2623	0.106800 -0.020600 -0.062100 0.013100 0.004500 -0.999904 0.215701 0.976404 0.007200 0.974792 -0.222817 0.010427 -0.007251
2622	0.106800 -0.020600 -0.062100 0.215701 0.976404 0.007200 -0.013100 -0.004500 0.999904 0.974792 -0.222817 0.010427 -0.001027
2621	0.106800 -0.020600 -0.062100 0.013100 0.004500 -0.999904 0.215701 0.976404 0.007200 0.974792 -0.222817 0.010427 1.001987
2633	0.095100 -0.052400 -0.062000 0.015200 0.003300 -0.999879 0.476590 0.879082 0.010100 0.876351 -0.481473 0.013498 -0.004325
2632	0.095100 -0.052400 -0.062000 0.476590 0.879082 0.010100 -0.015200 -0.003300 0.999879 0.876351 -0.481473 0.013498 -0.003264
2631	0.095100 -0.052400 -0.062000 0.015200 0.003300 -0.999879 0.476590 0.879082 0.010100 0.876351 -0.481473 0.013498 0.997571
2642	0.101700 -0.036100 -0.027800 -0.027699 0.005300 -0.999573 0.341491 0.939874 -0.004500 0.943844 -0.329245 -0.027238 -0.003408
2643	0.101700 -0.036100 -0.027800 0.341491 0.939874 -0.004500 0.027699 -0.005300 0.999573 0.943844 -0.329245 -0.027238 -0.002395
2641	0.101700 -0.036100 -0.027800 -0.027699 0.005300 -0.999573 0.341491 0.939874 -0.004500 0.943844 -0.329245 -0.027238 0.998351
