933 0.067100 0.108800 0.044400 -0.706678 0.691320 0.150604 -0.180045 -0.381587 0.906629 0.684240 0.613579 0.394128 -0.004255 0.000646 0.000899
931 0.067100 0.108800 0.044400 0.180032 0.381600 -0.906626 -0.706682 0.691313 0.150622 0.684240 0.613579 0.394128 1.005217
942 0.033800 0.127300 0.048600 0.057717 0.475677 -0.877724 -0.964561 0.253303 0.073896 0.257481 0.842353 0.473439 0.000274 0.000650 0.000946
943 0.033800 0.127300 0.048600 -0.964561 0.253303 0.073896 -0.057717 -0.475677 0.877724 0.257481 0.842353 0.473439 -0.004141 -0.000272 0.002916
941 0.033800 0.127300 0.048600 0.057685 0.475686 -0.877722 -0.964563 0.253287 0.073925 0.257481 0.842353 0.473439 1.000310
1013 0.000100 0.109300 0.077100 0.000959 0.757515 -0.652817 -0.999785 -0.012830 -0.016271 -0.020702 0.652692 0.757340 -0.006216 0.000556 -0.000276
1012 0.000100 0.109300 0.077100 -0.999785 -0.012830 -0.016271 -0.000959 -0.757515 0.652817 -0.020702 0.652692 0.757340 -0.003163 -0.001007 0.002187
1011 0.000100 0.109300 0.077100 0.000958 0.757516 -0.652817 -0.999785 -0.012830 -0.016270 -0.020702 0.652692 0.757340 1.001626
1023 0.035800 0.104800 0.075000 0.006460 0.767460 -0.641065 -0.962109 0.179545 0.205207 0.272588 0.615448 0.739540 -0.006998 0.000719 -0.001388
1022 0.035800 0.104800 0.075000 -0.962109 0.179545 0.205207 -0.006460 -0.767460 0.641065 0.272588 0.615448 0.739540 -0.003824 -0.000788 0.001137
1021 0.035800 0.104800 0.075000 0.006378 0.767475 -0.641047 -0.962110 0.179479 0.205262 0.272588 0.615448 0.739540 0.997807
1032 0.036800 0.075200 0.092300 0.031472 0.899060 -0.436693 -0.950717 0.161747 0.264527 0.308458 0.406846 0.859843 -0.000186 -0.001328 -0.000176
1033 0.036800 0.075200 0.092300 -0.950717 0.161747 0.264527 -0.031472 -0.899060 0.436693 0.308458 0.406846 0.859843 -0.006652 -0.002967 -0.000144
1031 0.036800 0.075200 0.092300 0.031345 0.899082 -0.436657 -0.950722 0.161627 0.264585 0.308458 0.406846 0.859843 0.999819
1043 0.018400 0.044200 0.106200 -0.014040 0.979093 -0.202929 -0.991942 0.011922 0.126134 0.125917 0.203064 0.971035 0.000370 -0.002128 -0.002662
1042 0.018400 0.044200 0.106200 -0.991942 0.011922 0.126134 0.014040 -0.979093 0.202929 0.125917 0.203064 0.971035 -0.004890 -0.003081 0.001624
1041 0.018400 0.044200 0.106200 -0.014346 0.979097 -0.202890 -0.991937 0.011620 0.126197 0.125917 0.203064 0.971036 0.990078
1112 0.052500 0.040600 0.095300 0.873937 -0.018177 -0.485699 -0.058525 0.988090 -0.142313 0.482501 0.152798 0.862465 -0.002894 -0.001061 0.000494
1113 0.052500 0.040600 0.095300 -0.058525 0.988090 -0.142313 -0.873937 0.018177 0.485699 0.482501 0.152798 0.862465 -0.004323 -0.001877 0.002175
1111 0.052500 0.040600 0.095300 0.873935 -0.018150 -0.485703 -0.058548 0.988091 -0.142300 0.482501 0.152798 0.862465 0.999345
1123 0.080900 0.041300 0.072100 0.638871 0.050884 -0.767629 -0.171866 0.982031 -0.077953 0.749869 0.181732 0.636137 -0.008212 -0.001309 -0.000925
1122 0.080900 0.041300 0.072100 -0.171866 0.982031 -0.077953 -0.638871 -0.050884 0.767629 0.749869 0.181732 0.636137 -0.002561 -0.002165 0.001913
1121 0.080900 0.041300 0.072100 0.638867 0.050907 -0.767631 -0.171881 0.982030 -0.077935 0.749869 0.181732 0.636137 1.001597
1133 0.082800 0.006100 0.072800 0.642749 0.000652 -0.766076 0.011579 0.999877 0.010603 0.765989 -0.015686 0.642662 -0.007939 -0.002523 -0.000240
1132 0.082800 0.006100 0.072800 0.011579 0.999877 0.010603 -0.642749 -0.000652 0.766076 0.765989 -0.015686 0.642662 -0.003120 -0.001891 0.001554
1131 0.082800 0.006100 0.072800 0.642751 0.000760 -0.766075 0.011509 0.999877 0.010686 0.765989 -0.015686 0.642662 1.000531
1142 0.053500 0.006200 0.097000 0.873551 -0.018438 -0.486384 0.032628 0.999253 0.020725 0.485638 -0.033974 0.873499 -0.009210 -0.002425 0.002947
1143 0.053500 0.006200 0.097000 0.032628 0.999253 0.020725 -0.873551 0.018438 0.486384 0.485638 -0.033974 0.873499 -0.001962 -0.004318 0.001213
1141 0.053500 0.006200 0.097000 0.873551 -0.018411 -0.486384 0.032603 0.999253 0.020739 0.485638 -0.033974 0.873499 1.003094
1213 0.086200 0.098600 0.008900 0.049431 0.121853 -0.991316 -0.504134 0.859861 0.080545 0.862209 0.495775 0.103935 -0.004549 -0.000074 -0.002915
1212 0.086200 0.098600 0.008900 -0.504134 0.859861 0.080545 -0.049431 -0.121853 0.991316 0.862209 0.495775 0.103935 -0.006232 0.000302 0.000490
1211 0.086200 0.098600 0.008900 0.049379 0.121943 -0.991308 -0.504139 0.859849 0.080648 0.862209 0.495775 0.103935 0.997163
1223 0.100300 0.066000 0.008200 0.069947 0.028442 -0.997145 -0.313078 0.949713 0.005189 0.947150 0.311821 0.075335 -0.002077 -0.000794 -0.003625
1222 0.100300 0.066000 0.008200 -0.313078 0.949713 0.005189 -0.069947 -0.028442 0.997145 0.947150 0.311821 0.075335 -0.005769 0.000600 -0.000461
1221 0.100300 0.066000 0.008200 0.069930 0.028495 -0.997145 -0.313082 0.949712 0.005245 0.947150 0.311821 0.075335 0.999128
1232 0.088700 0.075700 0.041200 0.339969 0.114153 -0.933483 -0.371152 0.928319 -0.021680 0.864095 0.353835 0.357967 -0.010041 -0.001412 -0.003339
1233 0.088700 0.075700 0.041200 -0.371152 0.928319 -0.021680 -0.339969 -0.114153 0.933483 0.864095 0.353835 0.357967 -0.002503 -0.003372 0.004110
1231 0.088700 0.075700 0.041200 0.339945 0.114212 -0.933484 -0.371174 0.928312 -0.021621 0.864095 0.353835 0.357967 0.998466
1243 0.069900 0.075800 0.070900 0.612621 0.238208 -0.753626 -0.425792 0.902783 -0.060699 0.665902 0.358073 0.654491 -0.006563 -0.001189 -0.000749
1242 0.069900 0.075800 0.070900 -0.425792 0.902783 -0.060699 -0.612621 -0.238208 0.753626 0.665902 0.358073 0.654491 -0.005526 -0.002469 0.001904
1241 0.069900 0.075800 0.070900 0.612492 0.238185 -0.753738 -0.425182 0.903114 -0.060044 0.666410 0.357252 0.654423 1.001914
1312 0.098900 0.040400 0.041300 0.336757 0.059567 -0.939706 -0.166532 0.986032 0.002761 0.926745 0.155561 0.341973 -0.001828 0.000075 0.000973
1313 0.098900 0.040400 0.041300 -0.166532 0.986032 0.002761 -0.336757 -0.059567 0.939706 0.926745 0.155561 0.341973 -0.004065 -0.004589 0.005287
1311 0.098900 0.040400 0.041300 0.336741 0.059661 -0.939705 -0.166564 0.986026 0.002851 0.926744 0.155561 0.341973 1.001107
1323 0.107400 0.032900 0.008100 0.068081 0.012122 -0.997606 -0.131927 0.991255 0.003044 0.988919 0.131404 0.069085 -0.007370 0.000262 -0.002563
1322 0.107400 0.032900 0.008100 -0.131927 0.991255 0.003044 -0.068081 -0.012122 0.997606 0.988919 0.131404 0.069085 -0.006271 -0.000780 0.001327
1321 0.107400 0.032900 0.008100 0.068074 0.012174 -0.997606 -0.131931 0.991254 0.003096 0.988919 0.131404 0.069085 0.993616
1333 0.108300 -0.001100 0.006800 0.059505 -0.002850 -0.998224 0.067303 0.997732 0.001199 0.995956 -0.067255 0.059562 -0.005777 0.000329 -0.001503
1332 0.108300 -0.001100 0.006800 0.067303 0.997732 0.001199 -0.059505 0.002850 0.998224 0.995956 -0.067255 0.059562 -0.005231 -0.001610 0.002433
1331 0.108300 -0.001100 0.006800 0.059508 -0.002810 -0.998224 0.067300 0.997732 0.001239 0.995957 -0.067255 0.059562 1.006178
1342 0.101000 0.004400 0.041000 0.339454 0.008395 -0.940585 0.033552 0.999217 0.020986 0.940024 -0.038682 0.338907 -0.003535 0.002436 0.001291
1343 0.101000 0.004400 0.041000 0.033552 0.999217 0.020986 -0.339454 -0.008395 0.940585 0.940024 -0.038682 0.338907 -0.003402 -0.004827 0.004443
1341 0.101000 0.004400 0.041000 0.339457 0.008478 -0.940584 0.033523 0.999216 0.021064 0.940024 -0.038682 0.338907 0.995728
1412 0.102000 0.063000 -0.026000 -0.014300 0.003500 -0.999892 -0.281114 0.959646 0.007400 0.959568 0.281189 -0.012739 -0.003388 0.001232 -0.000349
1413 0.102000 0.063000 -0.026000 -0.281114 0.959646 0.007400 0.014300 -0.003500 0.999892 0.959568 0.281189 -0.012739 -0.006234 -0.003142 0.006008
1411 0.102000 0.063000 -0.026000 -0.015078 0.003342 -0.999881 -0.281081 0.959655 0.007467 0.959566 0.281160 -0.013531 0.994660
1423 0.106500 0.046900 -0.060000 0.032603 0.011951 -0.999397 -0.169577 0.985497 0.006244 0.984977 0.169271 0.034157 -0.009127 -0.002139 -0.004845
1422 0.106500 0.046900 -0.060000 -0.169577 0.985497 0.006244 -0.032603 -0.011951 0.999397 0.984977 0.169271 0.034157 -0.004896 0.001166 -0.001326
1421 0.106500 0.046900 -0.060000 0.032596 0.011991 -0.999397 -0.169579 0.985497 0.006284 0.984977 0.169272 0.034157 1.008872
1433 0.109800 0.013100 -0.062200 0.017279 0.004475 -0.999841 -0.017878 0.999832 0.004124 0.999691 0.017804 0.017356 -0.009082 -0.000687 -0.003793
1432 0.109800 0.013100 -0.062200 -0.017878 0.999832 0.004124 -0.017279 -0.004475 0.999841 0.999691 0.017804 0.017356 -0.001158 -0.002983 0.002335
1431 0.109800 0.013100 -0.062200 0.017278 0.004523 -0.999840 -0.017879 0.999832 0.004173 0.999691 0.017804 0.017356 0.989966
1442 0.108300 0.030100 -0.026200 -0.006367 0.004445 -0.999970 -0.098334 0.995140 0.005120 0.995133 0.098364 -0.005898 -0.003766 -0.000560 -0.002033
1443 0.108300 0.030100 -0.026200 -0.098334 0.995140 0.005120 0.006367 -0.004445 0.999970 0.995133 0.098364 -0.005898 -0.008517 -0.001026 0.003824
1441 0.108300 0.030100 -0.026200 -0.006374 0.004521 -0.999970 -0.098334 0.995140 0.005196 0.995133 0.098364 -0.005898 1.007173
1512 -0.108800 -0.003200 -0.028400 0.014316 0.000239 -0.999898 0.097616 -0.995224 0.001103 -0.995121 -0.097622 -0.014271 -0.006307 0.001488 -0.000509
1513 -0.108800 -0.003200 -0.028400 0.097616 -0.995224 0.001103 -0.014316 -0.000239 0.999898 -0.995121 -0.097622 -0.014271 -0.002314 0.002720 0.007517
1511 -0.108800 -0.003200 -0.028400 0.014305 0.000341 -0.999898 0.097617 -0.995224 0.001000 -0.995121 -0.097622 -0.014271 0.985306
1522 -0.101700 -0.036000 -0.028100 0.021990 0.000539 -0.999758 0.350166 -0.936660 0.007240 -0.936429 -0.350240 -0.020786 -0.004876 0.000050 0.000283
1523 -0.101700 -0.036000 -0.028100 0.350166 -0.936660 0.007240 -0.021990 -0.000539 0.999758 -0.936429 -0.350240 -0.020786 -0.001749 0.003140 0.008068
1521 -0.101700 -0.036000 -0.028100 0.021983 0.000557 -0.999758 0.350167 -0.936660 0.007220 -0.936429 -0.350240 -0.020786 0.996719
1533 -0.095100 -0.052400 -0.062300 -0.010709 0.002611 -0.999939 0.452551 -0.891710 -0.007147 -0.891674 -0.452601 0.008368 -0.005840 0.000361 -0.002609
1532 -0.095100 -0.052400 -0.062300 0.452551 -0.891710 -0.007147 0.010709 -0.002611 0.999939 -0.891674 -0.452601 0.008368 -0.003467 0.002081 -0.000714
1531 -0.095100 -0.052400 -0.062300 -0.010652 0.002499 -0.999940 0.452553 -0.891710 -0.007022 -0.891674 -0.452600 0.008368 1.017104
1543 -0.106800 -0.020500 -0.062500 -0.030603 -0.001642 -0.999530 0.192604 -0.981267 -0.004297 -0.980799 -0.192646 0.030347 -0.004323 0.000871 -0.002732
1542 -0.106800 -0.020500 -0.062500 0.192604 -0.981267 -0.004297 0.030603 0.001642 0.999530 -0.980799 -0.192646 0.030347 -0.005085 0.000561 0.002449
1541 -0.106800 -0.020500 -0.062500 -0.030817 -0.001677 -0.999524 0.193066 -0.981176 -0.004319 -0.980702 -0.193108 0.030561 0.998120
